,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,"$4,516",$929,"$1,667","$2,596","$-1,774","$2,603",-,"$1,040","$1,869","$1,363",$-679,-,-,-,"$-4,023","$-4,023",$197,"$-4,505","$-12,699","$22,690","$9,991","$-2,308","$-2,429","$-1,137","$-4,489","$1,936","$-1,802",-,"$-1,137"
2018-03-31,"$4,642",$926,"$1,646","$2,572","$1,627","$2,737",-,"$-1,787","$2,577","$6,956",$-868,-,-,-,"$-24,242","$-24,242","$-7,014","$-32,124","$18,369","$-8,358","$10,011","$-2,378","$-2,475","$-1,095","$40,922","$47,363","$22,188",-,"$-1,095"
2017-12-31,"$-18,874",$942,"$26,847","$27,789","$-1,722","$-7,015",-,"$-4,797","$-13,534","$-5,313",$-774,-,-,-,"$20,599","$20,599","$-15,116","$4,709",$-539,"$6,303","$5,764","$-5,470","$-5,470","$-1,158","$-4,219","$-5,083","$-5,593",-,"$-1,158"
2017-09-30,"$4,132",$920,"$1,371","$2,291","$2,484","$2,190",-,"$6,342","$11,016","$18,152",$-778,-,-,-,"$-20,603","$-20,603","$-10,121","$-31,502","$25,607","$-11,329","$14,278","$-5,436","$-5,436","$-1,135","$5,294","$13,001",$27,-,"$-1,135"
2017-06-30,"$3,904",$901,"$1,412","$2,313","$-2,464","$-22,075",-,$-719,"$-25,258","$-18,561",$-779,-,-,-,"$4,574","$4,574","$-18,878","$-15,083","$10,235","$23,351","$33,586","$-1,777","$-1,777",$-760,"$8,749","$39,798","$6,037",-,$-760
2017-03-31,"$4,100",$896,"$1,512","$2,408","$1,949","$4,487",-,"$-12,541","$-6,105","$-3,052",$-653,-,-,-,"$5,762","$5,762","$-1,984","$3,125","$6,127","$-4,574","$1,553","$-1,858","$-1,858",$-744,"$20,187","$19,138","$19,551",-,$-744
2016-12-31,"$3,525","$1,006","$2,985","$3,991","$2,645","$17,576",-,"$-3,513","$16,708","$25,399",$-464,-,-,"$20,374","$-10,437","$9,937","$8,008","$17,481","$-5,960","$1,174","$-4,786","$-4,123","$-4,123",$-770,"$-7,974","$-17,653","$24,878",-,$-770
2016-09-30,"$3,857",$938,"$1,505","$2,443","$2,172","$3,754",-,"$-2,835","$3,091","$7,267",$-638,-,-,"$-4,578","$-2,549","$-7,127","$-6,338","$-14,103","$9,344",$-386,"$8,958","$-2,533","$-2,533",$-689,"$2,399","$8,135","$1,279",-,$-689
2016-06-30,"$4,024",$868,"$1,305","$2,173","$-2,110","$2,144",-,"$8,543","$8,577","$21,605",$-515,-,-,"$8,056","$-8,525",$-469,"$-19,339","$-20,323","$-13,048","$9,020","$-4,028","$-1,322",$172,$-469,"$3,257","$-1,068",$-100,-,$-469
2016-03-31,"$3,506",$908,"$1,740","$2,648","$3,896","$-5,157",-,"$-6,549","$-7,810",$-538,$-472,-,-,"$-23,852","$-9,321","$-33,173","$-3,545","$-37,190","$13,335",$-186,"$13,149","$-1,312",$-308,$-359,"$26,396","$38,878","$1,340",-,$-359
2015-12-31,"$3,360",$874,"$1,906","$2,780","$-6,393","$8,521",-,$154,"$2,282","$-1,627",$-620,-,-,"$25,738","$9,793","$35,531","$-3,003","$31,908","$-32,373","$-1,500","$-33,873","$-1,652",$-156,$-415,"$3,641","$-30,803",$-826,-,$-415
2015-09-30,"$4,296",$865,"$1,531","$2,396","$1,055","$1,937",-,"$11,579","$14,571","$23,018",$-858,-,-,"$-7,339","$-4,753","$-12,092","$4,537","$-8,413","$-3,917","$-6,902","$-10,819","$-1,950",$-705,$-324,"$-3,796","$-15,644","$-1,687",-,$-324
2015-06-30,"$4,864",$882,"$1,351","$2,233","$1,012","$17,643",-,"$-9,132","$9,523","$16,253",$-538,-,-,"$2,896","$-4,907","$-2,011","$-13,658","$-16,207","$2,980","$-9,924","$-6,944","$-1,553",$439,$-355,"$8,386","$1,526","$1,533",-,$-355
2015-03-31,"$4,812",$885,"$1,504","$2,389","$-2,881","$-2,795",-,"$-1,490","$-7,166","$2,093",$-605,-,-,"$-5,807","$3,917","$-1,890","$10,090","$7,595","$-1,856","$-18,930","$-20,786",$-297,"$1,197",$-159,$-104,"$-19,852","$-10,228",-,$-159
2014-12-31,$382,"$1,488","$4,186","$5,674",$845,"$-4,200",-,"$4,639","$1,284","$10,315",$-749,-,-,"$14,979","$-1,424","$13,555","$3,897","$16,703","$-1,484","$-6,503","$-7,987",$-380,"$1,113",$-190,"$-22,721","$-29,785","$-3,868",-,$-190
2014-09-30,"$2,900",$934,"$1,489","$2,423",$-135,"$13,856",-,"$-7,057","$6,664","$10,065",$-38,-,-,"$10,749","$-7,045","$3,704","$11,701","$15,367","$-5,357","$5,304",$-53,$-186,$-186,$-159,"$-23,071","$-23,469",$708,-,$-159
2014-06-30,$231,$896,"$1,504","$2,400","$-2,299","$-13,266",-,"$3,874","$-11,691","$-3,635","$-1,210",-,-,"$17,203","$2,770","$19,973","$-10,855","$7,908","$-3,360",$141,"$-3,219",$-302,"$1,437",$-130,$-544,"$-2,456","$1,888",-,$-130
2014-03-31,"$3,989",$843,"$1,784","$2,627",$445,"$23,026",-,$555,"$24,026","$29,598",$-766,-,-,"$-2,015","$-8,885","$-10,900",$270,"$-11,396","$-11,960",$-41,"$-12,001",$-364,$103,$-154,"$-2,508","$-14,560","$3,495",-,$-154
2013-12-31,"$2,492",$388,"$4,354","$4,742","$1,700","$-7,492",-,"$-1,899","$-7,691","$3,935",$-880,-,-,"$3,654","$-4,014",$-360,"$-11,531","$-12,771","$-7,914",$40,"$-7,874",$-218,"$1,199",$-100,"$12,812","$6,037","$-2,925",-,$-100
2013-09-30,"$3,278","$1,430","$1,588","$3,018","$6,004","$13,874",-,"$-8,728","$11,150","$14,244",$-714,-,-,"$-14,631",$861,"$-13,770","$-8,889","$-23,373",$253,"$-6,621","$-6,368",$-437,$513,$-140,"$17,030","$11,035","$1,665",-,$-140
2013-06-30,"$4,218",$818,"$1,588","$2,406",$-684,"$4,547",-,"$1,900","$5,763","$20,044",$-586,-,-,"$-14,801","$-7,330","$-22,131","$-4,211","$-26,928","$-8,727","$10,614","$1,887",$-182,$974,$-40,"$4,661","$7,482",$-5,-,$-40
2013-03-31,"$3,898",$807,"$2,063","$2,870","$-2,699","$17,285",-,"$7,385","$21,971","$25,021",$-594,-,-,"$-41,093","$9,865","$-31,228","$3,556","$-28,266",$-925,"$-3,834","$-4,759",-,$575,$-34,"$2,758","$-1,460","$-5,303",-,$-34
2012-12-31,"$1,224",$531,"$-1,798","$-1,267","$-3,298","$-20,169",-,"$-13,962","$-37,429","$-17,926","$-1,516",-,-,"$67,894","$-2,357","$65,537","$-15,623","$48,398","$-18,942","$2,863","$-16,079",$-1,"$2,249",$-39,"$-14,084","$-27,953","$2,651",-,$-39
2012-09-30,$493,$752,"$5,292","$6,044",$222,"$-3,783",-,"$2,625",$-936,"$3,431",$460,-,-,"$-14,974","$11,495","$-3,479","$-1,052","$-4,071","$-20,428","$-9,784","$-30,212",-,-,$-33,"$30,333",$88,$-125,-,$-33
2012-06-30,"$2,986",$774,"$2,383","$3,157","$-1,891","$-10,334",-,"$9,389","$-2,836","$-5,320",$-778,-,-,"$28,895","$-2,876","$26,019",$-859,"$24,382","$-22,056","$2,837","$-19,219",-,-,$-37,"$8,292","$-10,964","$7,422",-,$-37
2012-03-31,"$3,057",$738,"$2,049","$2,787","$3,861","$-5,442",-,$906,$-675,"$9,453",$-681,-,-,"$-28,165","$-2,758","$-30,923","$-6,770","$-38,374","$-15,443","$1,920","$-13,523",$-4,$-4,$-34,"$39,889","$26,328","$-2,196",-,$-34
2011-12-31,$998,$778,"$2,729","$3,507","$1,427","$18,834",-,"$14,810","$35,071","$33,975",$-741,-,-,"$5,077","$-8,877","$-3,800","$-24,127","$-28,668","$-9,058","$-11,195","$-20,253",-,-,$-38,"$17,530","$-2,761",$-249,-,$-38
2011-09-30,"$3,743",$807,"$2,500","$3,307","$2,149","$-1,744",-,"$12,387","$12,792","$25,975",$-599,-,-,"$-4,680","$17,515","$12,835",$-595,"$11,641","$-16,743","$-7,071","$-23,814","$1,874","$1,874",$-27,"$-15,034","$-37,001","$1,184",-,$-27
2011-06-30,"$3,403",$775,"$2,623","$3,398","$-1,926","$-3,278",-,"$1,228","$-3,976","$3,806",$-519,-,-,"$7,422","$22,645","$30,067","$-4,301","$25,247","$-27,049","$-5,733","$-32,782",-,-,$-38,$444,"$-32,376",$-76,-,$-38
2011-03-31,"$3,071",$708,"$3,939","$4,647",$-629,"$21,454",-,"$-29,224","$-8,399","$1,039",$-266,-,-,"$-1,166","$-23,008","$-24,174","$7,448","$-16,992","$-5,999","$-1,068","$-7,067","$1,875","$1,875",$-4,"$20,688","$15,492",$-130,-,$-4
2010-12-31,"$1,471",$-665,"$4,401","$3,736","$5,814","$6,875",-,"$-10,841","$1,848","$11,405",$-595,-,-,"$-12,366","$18,684","$6,318","$6,963","$12,686","$-7,466","$-10,068","$-17,534",$-1,$-1,$-9,"$-5,147","$-22,691","$1,630",-,$-9
2010-09-30,"$2,227",$156,"$5,045","$5,201","$-1,637","$-16,682",-,"$-16,843","$-35,162","$-17,320",$215,-,-,"$10,709","$-25,170","$-14,461","$4,619","$-9,627","$-6,155","$-3,894","$-10,049","$1,875","$1,875",-,"$36,082","$27,908","$1,633",-,-
2010-06-30,"$2,725",$658,"$5,904","$6,562",$-250,"$24,824",-,"$-11,373","$13,201","$6,183",$277,-,-,"$2,745","$-9,420","$-6,675","$32,278","$25,880","$-19,261",$658,"$-18,603",$-4,$-4,-,"$-14,561","$-33,168",$-969,-,-
2010-03-31,"$4,460","$2,719","$7,550","$10,269","$-1,444","$-7,874",-,"$35,132","$25,814","$35,418",$359,-,-,"$3,889","$-16,638","$-12,749","$26,788","$14,398","$-9,351","$-33,885","$-43,236","$1,874","$1,874",-,"$-8,115","$-49,477",$206,-,-
2009-12-31,"$-7,484","$1,592",$-423,"$1,169",$-106,"$4,564",-,"$-44,119","$-39,661","$-41,088",$-692,-,-,"$50,316","$-52,099","$-1,783","$34,935","$32,460","$-20,269","$4,148","$-16,121","$20,298","$20,298",$-2,"$3,296","$7,471","$-1,010",-,$-2
2009-09-30,$151,$400,"$8,712","$9,112",$-785,"$-4,618",-,"$-7,186","$-12,589","$6,905",$501,-,-,"$-35,108","$5,377","$-29,731","$17,481","$-11,749","$13,061","$-35,646","$-22,585",$-1,$-1,$-696,"$27,858","$4,576",$-433,-,$-696
2009-06-30,"$4,245",$810,"$12,009","$12,819",$69,"$-5,225",-,"$-11,266","$-16,422","$-12,046","$3,480",-,-,"$-23,517","$-17,950","$-41,467","$11,970","$-26,017","$2,210","$-10,195","$-7,985",$-1,$-1,"$-1,465","$42,021","$32,570","$-4,148",-,"$-1,465"
2009-03-31,"$1,577",$24,"$9,351","$9,375",$-889,"$5,761",-,"$-26,977","$-22,105","$-8,381",$750,-,-,"$10,828","$2,566","$13,394","$28,330","$42,474","$-8,657","$-10,302","$-18,959",$-1,$-1,"$-1,074","$-11,577","$-31,611","$1,810",-,"$-1,074"
2008-12-31,"$-17,606",$381,"$-13,057","$-12,676","$6,611","$40,110",-,"$-14,216","$32,505","$-1,260","$6,653",-,-,"$-91,639","$-23,110","$-114,749","$27,283","$-80,813","$-15,725","$27,837","$12,112","$1,903","$45,105","$-1,518","$-5,423","$50,276","$-33,773",-,"$-1,518"
2008-09-30,"$-2,815",$539,"$8,574","$9,113","$6,058","$28,200",-,"$2,136","$36,394","$45,798","$12,826",-,-,"$-10,747","$4,491","$-6,256","$7,968","$14,538","$-18,860","$-9,590","$-28,450",$-1,$-1,"$-2,135","$-9,875","$-40,461","$18,202",-,"$-2,135"
2008-06-30,"$-2,474",$567,"$7,145","$7,712","$9,971","$60,480",-,"$-10,621","$59,830","$51,397",$286,-,-,"$5,373","$-28,662","$-23,289","$23,784",$781,$-300,"$-21,354","$-21,654","$4,915","$12,955","$-2,114","$-27,605","$-38,418","$13,987",-,"$-2,114"
2008-03-31,"$-5,132",$788,"$5,776","$6,564","$6,369","$-19,549",-,"$12,730",$-450,"$1,751",$421,-,-,"$-3,952","$5,923","$1,971","$-15,748","$-13,356","$-7,602","$-10,689","$-18,291",$40,"$19,424","$-1,759","$4,692","$4,066","$-7,369",-,"$-1,759"
2007-12-31,"$-9,550",$577,"$2,619","$3,196","$-1,741","$54,032",-,"$-25,871","$26,420","$39,191","$1,105",-,$-428,"$-10,653","$13,169","$2,516","$-9,493","$-6,300","$13,311","$-52,638","$-39,327",$53,$-147,"$-2,692","$8,874","$-33,292",$-20,-,"$-2,692"
2007-09-30,"$2,212",$653,"$3,794","$4,447","$-24,797","$-45,273",-,"$1,522","$-68,548","$-70,841",$-506,-,"$-1,661","$12,184","$19,993","$32,177","$-32,189","$-2,179","$13,774","$28,329","$42,103",$145,$-255,"$-2,699","$41,006","$80,155","$7,591",-,"$-2,699"
2007-06-30,"$6,226",$536,"$2,250","$2,786","$-2,598","$-12,539",-,"$-29,419","$-44,556","$-21,484",$-81,-,"$-11,172","$-16,363","$33,330","$16,967","$-35,708","$-29,994","$16,527","$25,016","$41,543",$450,$50,"$-2,689","$18,508","$57,412","$6,214",-,"$-2,689"
2007-03-31,"$5,012",$542,"$2,233","$2,775","$-1,513","$-38,125",-,"$19,399","$-20,239","$-18,417",$-268,-,"$-2,353","$-2,384","$-7,819","$-10,203","$-11,080","$-23,904","$9,367","$9,718","$19,085",$-251,$-251,"$-2,698","$24,083","$40,219","$-2,093",-,"$-2,698"
2006-12-31,"$5,129",$643,$611,"$1,254",$392,"$-35,765",-,"$-6,635","$-42,008","$-37,806",$-842,-,-,"$-8,583","$-19,431","$-28,014","$-26,214","$-55,070","$26,205","$30,332","$56,537",$-412,$-412,"$-2,406","$42,737","$96,456","$3,971",-,"$-2,406"
2006-09-30,"$5,505",$564,"$1,337","$1,901","$-1,065","$-27,366",-,"$54,815","$26,384","$34,536",$-451,-,-,"$1,929","$-54,264","$-52,335","$-20,341","$-73,127","$19,625","$-2,080","$17,545","$-1,690","$-1,690","$-2,458","$23,405","$36,802","$-1,768",-,"$-2,458"
2006-06-30,"$5,265",$621,"$1,281","$1,902","$1,116","$-1,660",-,"$-8,721","$-9,265",$-65,$-786,-,-,"$-2,604",$-740,"$-3,344","$-33,908","$-38,038","$10,774","$14,451","$25,225","$-1,358","$-1,358","$-2,471","$19,415","$40,811","$2,900",-,"$-2,471"
2006-03-31,"$5,639",$581,$983,"$1,564","$-1,725","$-8,535",-,"$14,534","$4,274","$3,170",$-350,-,-,"$-1,619","$-13,579","$-15,198","$-22,423","$-37,971","$10,615","$-8,800","$1,815","$-1,742","$-1,867","$-2,491","$34,961","$32,418","$-2,221",-,"$-2,491"
2005-12-31,"$6,932",$572,"$-2,295","$-1,723","$-3,386","$-21,711",-,"$-113,439","$-138,536","$-128,071",$-418,-,-,"$3,180","$-13,889","$-10,709","$121,382","$110,255","$4,451","$8,706","$13,157","$-3,918","$-3,918","$-2,245","$11,326","$18,320","$-1,036",-,"$-2,245"
2005-09-30,"$7,143",$661,"$2,275","$2,936","$2,472","$-5,258",-,"$136,463","$133,677","$143,344","$10,142",-,-,$846,"$-1,609",$-763,"$-153,780","$-144,401","$4,858","$-4,760",$98,"$-5,148","$-5,148","$-2,301","$8,484","$1,133",$54,-,"$-2,301"
2005-06-30,"$5,073",$480,$569,"$1,049",$-646,"$5,102",-,"$4,187","$8,643","$13,084",$18,-,-,"$-3,234","$-2,486","$-5,720","$-10,599","$-16,301","$5,416",$280,"$5,696","$-1,701","$-1,701","$-2,316","$3,555","$5,234","$1,937",-,"$-2,316"
2005-03-31,"$5,441",$497,$704,"$1,201",-,"$-8,518",-,"$7,108","$-1,410","$3,685","$4,145",-,$-602,"$-5,728","$-4,923","$-10,651","$-2,668","$-9,776","$1,763","$5,937","$7,700",$-627,$-627,"$-2,326","$3,652","$8,399","$2,064",-,"$-2,326"
