,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2009-09-30,$86.882,$29.381,$12.929,$42.31,$-12.717,-,-,$-1.409,$-9.212,$119.98,$-10.144,-,$0.047,-,$7.356,$7.356,$-7.008,$-9.749,$1.719,$-22.5,$-20.781,$1.36,$1.36,-,$0.823,$-18.598,$91.17,$13.931,-
2009-06-30,$72.058,$29.243,$16.543,$45.786,$-9.06,-,-,$-5.301,$-2.425,$115.419,$-10.492,-,$2.001,-,$-23.327,$-23.327,$5.741,$-26.077,$-0.151,$-17.5,$-17.651,$7.089,$7.089,-,$-8.4,$-18.962,$70.863,$12.013,-
2009-03-31,$72.222,$27.953,$-5.045,$22.908,$-29.676,-,-,$11.366,$-27.41,$67.72,$-7.929,-,$-39.842,-,$3.371,$3.371,$-61.215,$-105.615,$-1.568,$-9.375,$-10.943,$0.886,$0.886,-,$-5.007,$-15.064,$-53.926,$9.78,-
2008-12-31,$48.855,$26.821,$14.719,$41.54,$16.284,-,-,$-3.007,$-14.705,$75.69,$-19.193,-,$-9.486,-,$-2.012,$-2.012,$6.321,$-24.37,$0.124,$-9.375,$-9.251,$1.111,$1.111,-,$-0.852,$-8.992,$41.795,$11.13,-
2008-09-30,$74.963,$14.92,$0.504,$15.424,$-4.168,-,-,$3.466,$17.483,$107.87,$-14.551,-,$-7.718,-,$10.647,$10.647,$-104.131,$-115.753,$-0.124,$185.625,$185.501,$-299.508,$-299.508,-,$0.54,$-113.467,$-121.131,$7.431,-
2008-06-30,$84.864,$11.027,$-0.503,$10.524,$-3.92,-,-,$-3.038,$16.819,$112.207,$-8.669,-,-,-,$52.559,$52.559,$-5.744,$38.146,-,$-9.375,$-9.375,$1.617,$1.617,-,$4.354,$-3.404,$146.981,$9.935,-
2008-03-31,$92.29,$11.123,$-23.221,$-12.098,$-22.578,-,-,$0.612,$-0.847,$79.345,$-6.399,-,$-29.612,-,$70.789,$70.789,$-2.547,$32.231,-,$-9.375,$-9.375,$1.99,$1.99,-,$-7.871,$-15.256,$96.28,$7.886,-
2007-12-31,$64.652,$9.785,$-8.141,$1.644,$9.153,-,$-3.4,$1.083,$35.896,$102.192,$-8.954,$-2.484,$-24.521,-,$-40.752,$-40.752,$-1.313,$-78.024,-,$-9.375,$-9.375,$2.434,$2.434,-,$9.432,$2.491,$26.772,$10.925,-
2007-09-30,$66.681,$9.065,$-1.226,$7.839,$1.494,-,-,$1.811,$16.265,$90.785,$-9.349,$-50.161,$-63.594,-,$10.925,$10.925,$-4.142,$-116.321,-,$-9.375,$-9.375,$2.043,$2.043,-,$4.758,$-2.574,$-28.027,$4.958,-
2007-06-30,$53.693,$7.902,$0.684,$8.586,$-9.563,-,-,$-2.249,$1.694,$63.973,$-12.222,$-0.066,$0.15,-,$-47.817,$-47.817,$3.614,$-56.341,-,$-9.375,$-9.375,$2.074,$2.074,-,$5.662,$-1.639,$5.988,$3.889,-
2007-03-31,$55.586,$6.647,$-41.81,$-35.163,$-6.332,-,-,$-1.737,$10.408,$30.831,$-12.741,$-8.388,$-392.27,-,$18.018,$18.018,$8.679,$-386.702,-,$250,$250,$3.38,$3.38,-,$13.101,$266.481,$-89.393,$3.823,-
2006-12-31,$48.992,$3.939,$-17.085,$-13.146,$4.26,-,$16.335,$1.266,$23.229,$59.075,$-6.725,-,$-4.124,-,$63.708,$63.708,$-0.529,$52.33,-,-,-,$7.574,$7.574,-,$15.102,$22.676,$134.075,$2.151,-
2006-09-30,$43.645,$3.351,$-12.587,$-9.236,$-7.949,-,-,$-2.056,$14.335,$48.744,$-5.514,-,-,-,$-44.606,$-44.606,$-2.458,$-52.578,-,-,-,$7.067,$7.067,-,$10.789,$17.856,$16.088,$1.883,-
2006-06-30,$30.967,$3.345,$-7.884,$-4.539,$-8.406,-,-,$-3.272,$-2.995,$23.433,$-4.258,-,-,-,$9.154,$9.154,$-0.412,$4.484,-,-,-,$6.704,$6.704,-,$10.414,$17.118,$45.896,$2.573,-
2006-03-31,$19.664,$3.226,$-0.118,$3.108,$-5.977,-,-,$-0.758,$-3.335,$19.437,$-3.318,-,-,-,$-28.33,$-28.33,$-0.216,$-31.864,-,-,-,$0.951,$0.951,-,$-0.262,$0.689,$-11.804,$2.218,-
2005-12-31,$14.86,$5.34,$-0.607,$5.301,$1.67,-,$0.624,$1.134,$2.379,$20.32,$-4.942,-,-,-,$-73.228,$-73.228,$-0.879,$-79.049,-,$-13.48,$12.482,$55.395,$55.39,-,$3.054,$45.436,$-14.225,$0.425,-
2005-09-30,$16.821,$3.697,$-0.07,$3.627,$-0.361,-,$0.61,$-1.742,$-7.192,$13.256,$-5.408,-,-,-,$-40.373,$-40.373,$0.229,$-45.552,-,-,-,$0.488,$0.488,-,$-0.259,$0.229,$-31.405,$0.414,-
2005-06-30,$-0.141,$3.821,$-0.016,$3.805,$-4.295,-,$-0.43,$-2.706,$4.249,$7.913,$-1.817,-,-,-,$12.429,$12.429,$5.08,$15.692,-,-,-,$0.12,$0.12,-,$-1.246,$-1.126,$20.211,$0.411,-
2005-03-31,$8.87,$3.982,$0.125,$4.107,$-2.749,-,$0.814,$-0.784,$-4.656,$8.321,$-1.563,-,-,-,$-6.648,$-6.648,-,$-8.211,$-0.482,$-12,$-12.482,$0.002,$0.002,-,$-1.739,$-14.219,$-15.771,$0.405,-
