,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-09-30,$190,-,-,-,$46,$29,-,-,$101,$291,$-12,-,-,$-73,$2,$-71,-,$-83,$-2,$-200,$-202,-,-,$-27,-,$-229,$-17,-,$-27
2013-06-30,$169,-,-,-,$-85,$-26,-,-,$100,$269,$-26,-,-,$13,$6,$19,$-1,$-8,-,-,-,-,-,$-62,-,$-62,$200,-,$-62
2013-03-31,$130,-,-,-,$-263,$-43,-,-,$-340,$-210,$-26,-,$-5,$100,$5,$105,$-4,$70,-,-,-,$-35,$-35,$-26,$-4,$-65,$-212,-,$-26
2012-12-31,$-270,$214,$110,$324,$195,$42,-,-,$137,$191,$3,-,$8,$-27,$7,$-20,$-3,$-12,$-1,-,$-1,-,-,$-27,-,$-28,$151,$61,$-27
2012-09-30,$82,-,-,-,$58,$23,-,-,$12,$94,$-27,-,$1,$25,$5,$30,$-6,$-2,$1,$-745,$-744,-,-,$-27,-,$-771,$-661,-,$-27
2012-06-30,$19,-,-,-,$-31,$-31,-,-,$144,$163,$-12,-,-,-,$6,$6,$-7,$-13,-,-,-,-,-,$-67,-,$-67,$65,-,$-67
2012-03-31,$90,-,-,-,$-272,$-50,-,-,$-257,$-167,$-16,-,-,-,$22,$22,$-8,$-2,$-1,$350,$349,$-8,$-8,$-26,$-25,$290,$132,-,$-26
2011-12-31,$-743,$263,$511,$774,$185,$64,-,-,$113,$144,$-40,-,$-10,$-23,$9,$-14,$-11,$-75,$-2,-,$-2,-,-,$-27,-,$-29,$33,$61,$-27
2011-09-30,$87,-,-,-,$48,$33,-,-,$39,$126,$-30,-,-,-,$27,$27,$-10,$-13,$-1,$-58,$-59,-,-,$-26,-,$-85,$-1,-,$-26
2011-06-30,$82,-,-,-,$-73,$-58,-,-,$47,$129,$-30,-,-,$35,$10,$45,$3,$18,$-2,-,$-2,-,-,$-45,-,$-47,$106,-,$-45
2011-03-31,$41,-,-,-,$-220,$-93,-,-,$-201,$-160,$-27,-,-,$14,$-1,$13,-,$-14,-,-,-,$-30,$-30,$-27,$-1,$-58,$-210,-,$-27
2010-12-31,"$-1,335",$279,"$1,073","$1,352",$216,$66,-,-,$212,$229,$-47,-,-,$17,-,$17,$8,$-22,$-1,-,$-1,-,-,$-27,$4,$-24,$178,$62,$-27
2010-09-30,$121,-,-,-,$68,$58,-,-,$48,$169,$-16,-,-,$5,$-2,$3,$-7,$-20,$-1,-,$-1,-,-,$-27,-,$-28,$153,-,$-27
2010-06-30,$120,-,-,-,$-24,$-50,-,-,$67,$187,$-33,-,-,-,$1,$1,$-7,$-39,$-1,$-59,$-60,-,-,$-42,$-9,$-111,$6,-,$-42
2010-03-31,$92,-,-,-,$-180,$-72,-,-,$-212,$-120,$-23,-,-,-,$1,$1,$-6,$-28,$1,$194,$195,$-45,$-45,$-27,-,$123,$-35,-,$-27
2009-12-31,$-529,$254,$354,$608,$207,$49,-,-,$211,$290,$-52,-,$5,$1,$-2,$-1,$4,$-44,$-3,-,$-3,-,-,$-27,$7,$-23,$214,$69,$-27
2009-09-30,$167,-,-,-,$38,$81,-,-,$138,$305,$-9,-,$3,$1,-,$1,$-8,$-13,$-5,-,$-5,-,-,$-27,-,$-32,$273,-,$-27
2009-06-30,$164,-,-,-,$-69,$38,-,-,$-6,$158,$-14,-,-,-,$-1,$-1,$-8,$-23,$-1,-,$-1,-,-,$-43,-,$-44,$113,-,$-43
2009-03-31,$53,-,-,-,$-156,$30,-,-,$-101,$-48,$-27,-,$-8,$3,$3,$6,$-9,$-38,$-2,-,$-2,$-11,$-11,$-85,-,$-98,$-215,-,$-85
2008-12-31,$-880,$705,$283,$988,$398,$109,-,-,$172,$280,$-62,-,$-2,-,$-42,$-42,$36,$-70,$-11,$-100,$-111,-,-,$-84,$19,$-176,$-2,$74,$-84
2008-09-30,$143,-,-,-,$89,$73,-,-,$195,$338,$-57,-,$26,$1,$21,$22,$-8,$-17,$-9,-,$-9,$-13,$-13,$-83,-,$-105,$177,-,$-83
2008-06-30,$195,-,-,-,$-19,$-14,-,-,$92,$287,$-39,-,$126,-,$17,$17,$-10,$94,$-8,-,$-8,$-47,$-47,$-106,-,$-161,$223,-,$-106
2008-03-31,$190,-,-,-,$-174,$-64,-,-,$-298,$-108,$-41,-,$8,$9,$4,$13,$-1,$-21,$-5,-,$-5,$-100,$-100,$-84,-,$-189,$-292,-,$-84
2007-12-31,$-427,$475,$89,$564,$380,$90,-,-,$318,$455,$-70,-,$21,$2,$-63,$-61,$7,$-103,$-20,-,$-20,$-53,$-53,$-86,$19,$-140,$232,$94,$-86
2007-09-30,$312,-,-,-,$120,$76,-,-,$122,$434,$-45,-,$7,$16,$53,$69,$5,$36,$-38,$-300,$-338,$-162,$-162,$-100,-,$-600,$-114,-,$-100
2007-06-30,$336,-,-,-,$-80,$10,-,-,$-43,$293,$-42,-,$-183,$6,$21,$27,$-22,$-220,$15,-,$15,$-320,$-320,$-88,-,$-393,$-311,-,$-88
2007-03-31,$202,-,-,-,$-177,$-19,-,-,$-114,$88,$-46,-,$-3,$31,$-33,$-2,$5,$-46,$-9,$-529,$-538,$-262,$-262,$-87,-,$-887,$-843,-,$-87
2006-12-31,$-560,$575,$202,$777,$297,$52,-,-,$218,$435,$-94,-,$2,$22,$-8,$14,$34,$-44,$-31,$988,$957,$-62,$-62,$-97,$18,$816,"$1,214",$100,$-97
2006-09-30,$345,-,-,-,$115,-,-,-,$59,$404,$-71,-,$85,-,$83,$83,$-13,$84,$-1,-,$-1,$-171,$-171,$-88,-,$-260,$232,-,$-88
2006-06-30,$389,-,-,-,$-50,$-53,-,-,$-51,$338,$-96,-,$45,$-1,$20,$19,$-17,$-49,$-5,-,$-5,$-276,$-276,$-90,-,$-371,$-76,-,$-90
2006-03-31,$314,-,-,-,$-256,$-125,-,-,$-283,$31,$-111,-,-,$11,$-1,$10,$-12,$-113,$27,$-827,$-800,$-317,$-317,$-84,-,"$-1,201","$-1,282",-,$-84
2005-12-31,$-116,$310,$44,$354,$222,$19,-,-,$322,$631,$-54,-,$174,$8,$-82,$-74,$-36,$10,$-24,-,$-24,$-213,$-213,$-85,-,$-322,$310,-,$-85
2005-09-30,$397,-,-,-,$-28,$50,-,-,$-73,$324,$-65,-,$-19,$36,$20,$56,$2,$-26,$-28,-,$-28,$-157,$-157,$-87,-,$-272,$22,-,$-87
2005-06-30,$365,-,-,-,$-125,$-54,-,-,$-65,$300,$-68,-,$35,$42,$6,$48,$10,$25,$-8,$494,$486,$-128,$-128,$-87,-,$271,$598,-,$-87
2005-03-31,$294,-,-,-,$-163,$-72,-,-,$-175,$119,$-58,-,$63,$60,$9,$69,$9,$83,$-27,-,$-27,$-455,$-455,$-80,-,$-562,$-316,-,$-80
