,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-06-30,-,-,-,-,-,-,-,-,-,"$4,581",-,-,-,$577,"$2,739","$3,316","$-1,450","$1,866",$-116,-,$-116,-,-,$-333,"$-6,665","$-7,114",$-799,-,$-302
2013-03-31,-,-,-,-,-,-,-,-,-,"$2,733",-,-,$373,"$3,303","$-4,664","$-1,361","$-8,731","$-9,719",$-240,$8,$-232,-,-,$-233,"$1,789","$1,324","$-5,755",-,$-203
2012-12-31,"$1,362",$170,"$4,869","$5,039",$-109,"$1,900",$219,"$9,632","$10,759","$1,872",-,-,$560,"$-2,232","$4,833","$2,601","$-1,015","$2,146",$-596,$-117,$-713,"$1,000","$1,000",$-842,"$-4,662","$-5,217","$-1,212",-,$-811
2012-09-30,-,-,-,-,-,-,-,-,-,"$3,186",-,-,-,"$3,862","$-4,596",$-734,$-564,"$-1,298",$666,$-336,$330,-,-,$-30,"$-1,339","$-1,039",$915,-,-
2012-06-30,-,-,-,-,-,-,-,-,-,"$6,344",-,-,-,"$-6,559","$-8,354","$-14,913",$-31,"$-14,944","$-1,022","$-3,711","$-4,733",-,-,$-31,"$10,815","$6,051","$-2,632",-,-
2012-03-31,-,-,-,-,-,-,-,-,-,"$5,758",-,-,-,"$5,522","$-1,382","$4,140","$-1,973","$2,167",$-349,$-635,$-984,-,-,$-30,"$1,254",$240,"$8,206",-,-
2011-12-31,"$6,415",$202,"$-4,713","$-4,511",$58,$648,$525,"$5,396","$8,369","$1,239",-,-,$-33,"$-1,441","$2,898","$1,457",$-299,"$1,125","$-1,352",$-28,"$-1,380",$-77,$-77,$-818,$475,"$-1,800",$409,-,$-787
2011-09-30,-,-,-,-,-,-,-,-,-,"$2,246",-,-,-,"$-3,612","$-3,538","$-7,150",$700,"$-6,450",$-352,$986,$634,$4,$4,$-30,"$3,988","$4,596",$379,-,-
2011-06-30,-,-,-,-,-,-,-,-,-,"$3,289",-,-,-,"$-3,670","$-4,865","$-8,535",$-266,"$-8,801",$475,$316,$791,$26,$26,$-31,"$3,538","$4,324","$-1,135",-,-
2011-03-31,-,-,-,-,-,-,-,-,-,"$3,499",-,-,-,$774,"$-7,814","$-7,040","$-1,052","$-8,092",$31,$-761,$-730,"$2,997",$46,$-30,"$2,976","$2,262","$-2,238",-,-
2010-12-31,"$2,663",$-493,$80,$-413,"$-1,023","$-1,369",$-206,"$7,102","$5,735","$2,792",-,-,"$-3,021","$6,185","$-1,116","$5,069",$-982,"$1,066",$128,$-824,$-696,$-32,$-32,$-815,"$-3,705","$-5,248","$-1,511",-,$-784
2010-09-30,-,-,-,-,-,-,-,-,-,"$1,265",-,-,-,"$-1,818","$-6,967","$-8,785",$-464,"$-9,249","$3,734",$716,"$4,450","$3,535","$3,535",$-30,"$3,813","$11,768","$3,855",-,-
2010-06-30,-,-,-,-,-,-,-,-,-,"$1,057",-,-,-,"$-1,720","$-1,503","$-3,223",$701,"$-2,522",$326,$282,$608,$26,$26,$-31,"$2,413","$3,016","$1,500",-,-
2010-03-31,-,-,-,-,-,-,-,-,-,"$2,871",-,-,-,$386,"$-7,732","$-7,346",$-252,"$-7,598",$-159,$-812,$-971,-,-,$-30,"$4,846","$3,845",$-910,-,-
2009-12-31,"$-2,278",$-447,"$8,775","$8,328","$-1,653","$-1,152",$-110,"$3,282","$-2,247","$1,085",-,-,-,"$-1,488","$-4,816","$-6,304",$-274,"$-6,578",$25,"$1,352","$1,377",$8,$8,$-641,$-721,$23,"$-5,450",-,$-610
2009-09-30,-,-,-,-,-,-,-,-,-,"$3,945",-,-,$-23,"$1,261",$877,"$2,138",$-591,"$1,524",$790,"$-2,098","$-1,308",-,-,$-30,"$-1,786","$-3,124","$2,349",-,-
2009-06-30,-,-,-,-,-,-,-,-,-,$-242,-,-,-,"$2,779","$-8,309","$-5,530","$-1,733","$-7,263","$1,789",$-885,$904,-,-,$-31,$293,"$1,166","$-6,211",-,-
2009-03-31,-,-,-,-,-,-,-,-,-,$-985,-,-,$-46,"$2,982","$-6,020","$-3,038","$1,466","$-1,618",$407,"$3,823","$4,230","$1,035","$1,035",$-30,"$-7,403","$-2,168","$-4,815",-,-
2008-12-31,"$3,278",$-564,$-634,"$-1,198","$-1,929",$-418,$428,"$9,621","$8,622","$3,700",-,-,$-36,"$-11,305","$14,843","$3,538",$84,"$3,586",$-838,"$3,176","$2,338","$2,183","$2,183",$-623,"$-6,917","$-3,019","$4,030",-,$-592
2008-09-30,"$-1,656",$192,$-993,$-801,$569,$167,$-309,"$-3,145","$-2,961","$1,584",-,-,$-396,$-648,"$4,068","$3,420",$242,"$3,266",$899,$245,"$1,144","$1,047","$1,047",$-30,$-448,"$1,713","$6,394",-,-
2008-06-30,$996,$-161,$119,$-42,$-446,$-31,$61,"$1,148",$921,"$1,875",-,-,$-49,$635,"$-2,140","$-1,505",$-231,"$-1,785",$838,$-9,$829,$14,$14,$-31,"$2,029","$2,841","$2,941",-,-
2008-03-31,$660,$-31,$874,$843,$-123,$-136,$248,"$1,997","$2,040","$3,543",-,-,$-305,$49,"$-6,281","$-6,232","$-1,201","$-7,738",$78,$-35,$43,"$-1,233","$-1,233",$-33,"$5,877","$4,654",$506,-,-
2007-12-31,"$4,465",$-498,$744,$246,$-283,$200,$-275,"$5,448","$5,191","$2,980",-,-,$-8,$-906,"$7,229","$6,323","$-1,171","$5,144","$3,464","$-1,518","$1,946",$-846,$-846,$-576,"$-6,968","$-6,444","$1,741",-,$-541
2007-09-30,-,-,-,-,-,-,-,-,-,"$2,781",-,-,$-730,"$1,039",$-818,$221,$-567,"$-1,076",$107,$404,$511,$-180,$-180,$-34,$121,$418,"$2,123",-,-
2007-06-30,-,-,-,-,-,-,-,-,-,"$1,931",-,-,$-24,$-280,"$-7,459","$-7,739",$-163,"$-7,926","$2,092","$-1,899",$193,$29,$29,$-34,"$5,766","$5,954",$-41,-,-
2007-03-31,-,-,-,-,-,-,-,-,-,"$2,210",-,-,$25,$202,"$-7,564","$-7,362",$551,"$-6,786",$353,"$1,926","$2,279",$-729,$-729,$-34,"$2,498","$4,014",$-562,-,-
2006-12-31,"$6,293",$-224,"$-3,329","$-3,553","$-2,655",$-432,$-315,"$5,177","$3,814",$678,-,-,-,"$3,129",$352,"$3,481","$-1,429","$2,052",$849,$-256,$593,$-482,$-482,$-484,"$-1,221","$-1,594","$1,183",-,$-450
2006-09-30,-,-,-,-,-,-,-,-,-,"$1,848",-,-,$-115,"$-1,771",$-295,"$-2,066",$409,"$-1,772",$-44,$-548,$-592,$23,$23,$-34,"$2,325","$1,722","$1,798",-,-
2006-06-30,-,-,-,-,-,-,-,-,-,"$1,676",-,-,$48,$-700,"$-2,056","$-2,756","$-1,356","$-4,064",$768,$893,"$1,661",$24,$24,$-33,$-282,"$1,370","$-1,018",-,-
2006-03-31,-,-,-,-,-,-,-,-,-,"$2,352",-,-,-,$-63,"$-14,646","$-14,709",$-393,"$-15,102",$77,$-54,$23,$18,$18,$-33,"$13,868","$13,876","$1,126",-,-
2005-12-31,"$4,714",$151,"$-2,455","$-2,304",$-37,$-244,$-157,"$5,519","$5,609","$3,183",-,-,$14,"$1,174","$-1,275",$-101,$-382,$-469,$335,$110,$445,$13,$13,$-426,"$-5,678","$-5,646","$-2,932",-,$-394
2005-09-30,-,-,-,-,-,-,-,-,-,"$1,217",-,-,"$-10,166",$501,"$-5,860","$-5,359",$499,"$-15,026",$225,$-700,$-475,$21,$21,$-31,"$7,635","$7,150","$-6,659",-,-
2005-06-30,-,-,-,-,-,-,-,-,-,"$1,963",-,-,-,$382,$446,$828,$-933,$-105,"$4,056",$859,"$4,915",$19,"$2,119",-,$792,"$7,826","$9,684",-,-
2005-03-31,-,-,-,-,-,-,-,-,-,"$1,656",-,-,$252,$210,"$-7,356","$-7,146",$-123,"$-7,017",$28,$-325,$-297,$19,$19,-,"$5,458","$5,180",$-181,-,-
