,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2009-05-31,$341.7,$127.9,$20.3,$148.2,$135.8,$214.5,-,$69,$583.7,"$1,073.6",$-102.3,-,-,$-453.5,-,$-453.5,$-40.5,$-596.3,$-1.9,$5.2,$3.3,$38.2,$38.2,$-121.4,$3,$-76.9,$398.8,$44,$-121.4
2009-02-28,$243.8,$481.2,$-207.5,$273.7,$-200.8,$-56.5,-,$-80.6,$-493.4,$24.1,$-109.8,-,-,$292.8,-,$292.8,$25.4,$208.4,$-1.9,$18.1,$16.2,$9.4,$9.4,$-121,$0.6,$-94.8,$170.6,$23.7,$-121
2008-11-30,$391,$89.6,$59,$148.6,$119.9,$-69,-,$-23.6,$-258.9,$280.7,$-117.3,-,-,$-36.4,-,$-36.4,$171.7,$18,$-1.6,$108.7,$107.1,$-136.6,$-136.6,$-111.6,$12.7,$-128.4,$95.9,$25.1,$-111.6
2008-08-31,$510.5,$85.3,$5.2,$90.5,$-292.9,$-57,-,$49.2,$-243.4,$357.6,$-93.6,-,-,$-321.9,-,$-321.9,$-12.6,$-428.1,$-1.6,$45,$43.4,$-373,$-373,$-113,$8.7,$-433.9,$-508.3,$78.2,$-113
2008-05-31,$490.5,$72.6,$-203.1,$-130.5,$15.5,$-65.9,-,$18.9,$272.5,$632.5,$-155.8,-,$-273.1,$54.2,-,$54.2,$-87.7,$-462.4,$-5.7,$-26.9,$-32.6,$-199.5,$-199.5,$-113.4,$26,$-319.5,$-108.5,$25.4,$-113.4
2008-02-29,$463.8,$91.5,$1,$92.5,$-119.9,$-156,-,$50.2,$-202.4,$353.9,$-90,-,$-52,$-80.1,-,$-80.1,$0.3,$-221.8,$-1.7,$83.3,$81.6,$-310,$-310,$-114.4,$7.8,$-335,$-228.1,$25.3,$-114.4
2007-11-30,$359.4,$85.8,$22.9,$108.7,$243.4,$-7.9,-,$-78.4,$162.3,$630.4,$-109.9,-,-,$224.8,-,$224.8,$-9.2,$105.7,$-1.4,$-31,$-32.4,$-173.6,$-173.6,$-92.3,$14.3,$-284,$496.6,$26.5,$-92.3
2007-08-31,$569.7,$71.6,$-41,$30.6,$-257.3,$-20,-,$-1.9,$-280.8,$319.5,$-91.6,-,-,$181.5,-,$181.5,$-1.2,$88.7,$-26.4,$38.3,$11.9,$-221.6,$-221.6,$-92.8,$14.9,$-287.6,$117.2,$63.8,$-92.8
2007-05-31,$437.9,$81,$1.6,$82.6,$63.1,$59.3,-,$78.8,$443.4,$963.9,$-95.9,-,-,$-594.1,-,$-594.1,$4.9,$-685.1,$-1.5,$3.6,$2.1,$-232.9,$-232.9,$-93.5,$7.5,$-316.8,$-22.5,$28.6,$-93.5
2007-02-28,$350.8,$46.9,$46.4,$93.3,$-140.8,$-10.4,-,$91.2,$-70.9,$373.2,$-34.6,-,-,$421.5,-,$421.5,$1.2,$388.1,$40.5,$35.5,$76,$9.5,$9.5,$-93.2,$16.7,$9,$776.3,$27.4,$-93.2
2006-11-30,$325.6,$61.1,$73.2,$134.3,$202.4,$-24.5,-,$-182.9,$-150.1,$309.8,$-82.5,-,-,$-106.8,-,$-106.8,$-4.9,$-194.2,$-1.5,$-3,$-4.5,$3.9,$3.9,$-77.7,$26.5,$-51.8,$72.2,$29.2,$-77.7
2006-08-31,$377.2,$81.2,$60.6,$141.8,$-164.3,$-73.9,-,$-47.9,$-287.2,$231.8,$-72.2,-,-,$661.8,-,$661.8,$-5.5,$584.1,$-251.4,$16.5,$-234.9,$-442.8,$-442.8,$-79.3,$5.1,$-751.9,$76.5,$62.5,$-79.3
2006-05-31,$332.8,$45.4,$-13.8,$31.6,$10.4,$-2.3,-,$98.4,$350.4,$714.8,$-101.2,-,-,$-809.1,-,$-809.1,$-10.4,$-920.7,$-1.4,$-35,$-36.4,$-213.4,$-213.4,$-80.1,-,$-329.9,$-517.9,$11.8,$-80.1
2006-02-28,$325.8,$90.6,$11.6,$102.2,$-163.8,$-98.7,-,$-104.6,$-213.1,$214.9,$-66.8,-,-,$378.6,-,$378.6,$-15.6,$296.2,$-1.5,$-1.3,$-2.8,$-85.6,$-85.6,$-80.4,-,$-168.8,$337.6,-,$-80.4
2005-11-30,$301.1,$73.5,$37.5,$111,$201.1,$-70.2,-,$8.6,$64.4,$476.5,$-106,-,-,$-613.4,-,$-613.4,$-2,$-721.4,$-1.5,$13.9,$12.4,$-161.3,$-161.3,$-65.1,-,$-214,$-454.4,-,$-65.1
2005-08-31,$432.3,$69.6,$4.7,$74.3,$-132.8,$-29.1,-,$-39.6,$-244.9,$261.7,$-58.1,-,-,$134,-,$134,$-6.6,$69.3,$-1.6,$4.2,$2.6,$-75.5,$-75.5,$-65.3,-,$-138.2,$200.8,-,$-65.3
2005-05-31,$349.5,$63.4,$33.1,$96.5,$4,$-106.1,-,$32.3,$43.6,$489.6,$-75.7,-,-,$-17.4,-,$-17.4,$-4.3,$-97.4,$-1.7,$-21.8,$-23.5,$-143.6,$-143.6,$-65.5,-,$-232.6,$165.6,$4.9,$-65.5
2005-02-28,$862.1,$219.4,$56.2,$275.6,$-97.5,$2.8,-,$39.1,$-56.6,"$1,081.1",$-174.2,-,$-47.2,$-17.9,-,$-17.9,$-23.7,$-263,$-7.5,$-59.9,$-67.4,$-185.8,$-185.8,$-171.2,-,$-424.4,$394.5,-,$-171.2
